[ 2025-07-28 01:38:54,430 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-28 01:38:56,642 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:38:56,646 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-28 01:38:57,123 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-28 01:38:57,519 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:38:57,523 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-28 01:38:57,523 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-28 01:38:57,524 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-28 01:39:01,865 ] 142 root - INFO - Performed train test split on the dataframe
[ 2025-07-28 01:39:01,865 ] 144 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-28 01:39:01,865 ] 152 root - INFO - Exporting train and test file path.
[ 2025-07-28 01:39:01,874 ] 161 root - INFO - Exported train and test file path.
[ 2025-07-28 01:39:01,874 ] 22 root - INFO - Data Initiation Completed
