[ 2025-07-28 01:16:44,058 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-28 01:16:46,118 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:16:46,128 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-28 01:16:46,548 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-28 01:16:47,035 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:16:47,038 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-28 01:16:47,038 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-28 01:16:47,039 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-28 01:17:08,067 ] 194 root - INFO - Performed train test split on the dataframe
[ 2025-07-28 01:17:08,067 ] 196 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-28 01:17:08,067 ] 204 root - INFO - Exporting train and test file path.
[ 2025-07-28 01:17:08,071 ] 213 root - INFO - Exported train and test file path.
[ 2025-07-28 01:17:08,071 ] 22 root - INFO - Data Initiation Completed
