[ 2025-02-09 19:45:28,223 ] 20 root - INFO - Initiate the data ingestion
[ 2025-02-09 19:45:36,065 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-02-09 19:45:36,065 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-02-09 19:45:36,065 ] 75 root - INFO - Exporting train and test file path.
[ 2025-02-09 19:45:36,100 ] 84 root - INFO - Exported train and test file path.
[ 2025-02-09 19:45:36,100 ] 22 root - INFO - Data Initiation Completed
[ 2025-02-09 19:45:36,104 ] 26 root - INFO - Initiate the data Validation
[ 2025-02-09 19:45:36,116 ] 32 root - INFO - Required number of columns:2
[ 2025-02-09 19:45:36,116 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-09 19:45:36,116 ] 32 root - INFO - Required number of columns:2
[ 2025-02-09 19:45:36,116 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-09 19:45:36,212 ] 28 root - INFO - data Validation Completed
